year,race,age,pop,gender,.imp,deaths
2007,latino,75-79,255883,Female,10,0
2007,latino,80-84,172010,Female,1,0
2007,latino,80-84,172010,Female,2,0
2007,latino,80-84,172010,Female,3,0
2007,latino,80-84,172010,Female,4,0
2007,latino,80-84,172010,Female,5,0
2007,latino,80-84,172010,Female,6,0
2007,latino,80-84,172010,Female,7,0
2007,latino,80-84,172010,Female,8,0
2007,latino,80-84,172010,Female,9,0
2007,latino,80-84,172010,Female,10,0
2007,latino,85+,137757,Female,1,0
2007,latino,85+,137757,Female,2,0
2007,latino,85+,137757,Female,3,0
2007,latino,85+,137757,Female,4,0
2007,latino,85+,137757,Female,5,0
2007,latino,85+,137757,Female,6,0
2007,latino,85+,137757,Female,7,0
2007,latino,85+,137757,Female,8,0
2007,latino,85+,137757,Female,9,0
2007,latino,85+,137757,Female,10,0
2007,white,0,1132687,Male,1,0
2007,white,0,1132687,Male,2,0
2007,white,0,1132687,Male,3,0
2007,white,0,1132687,Male,4,0
2007,white,0,1132687,Male,5,0
2007,white,0,1132687,Male,6,0
2007,white,0,1132687,Male,7,0
2007,white,0,1132687,Male,8,0
2007,white,0,1132687,Male,9,0
2007,white,0,1132687,Male,10,0
2007,white,1-4,4519538,Male,1,2
2007,white,1-4,4519538,Male,2,2
2007,white,1-4,4519538,Male,3,2
2007,white,1-4,4519538,Male,4,2
2007,white,1-4,4519538,Male,5,2
2007,white,1-4,4519538,Male,6,2
2007,white,1-4,4519538,Male,7,2
2007,white,1-4,4519538,Male,8,3
2007,white,1-4,4519538,Male,9,2
2007,white,1-4,4519538,Male,10,2
2007,white,5-9,5803797,Male,1,3
2007,white,5-9,5803797,Male,2,3
2007,white,5-9,5803797,Male,3,3
2007,white,5-9,5803797,Male,4,3
2007,white,5-9,5803797,Male,5,3
2007,white,5-9,5803797,Male,6,3
2007,white,5-9,5803797,Male,7,3
2007,white,5-9,5803797,Male,8,3
2007,white,5-9,5803797,Male,9,3
2007,white,5-9,5803797,Male,10,3
2007,white,10-14,6253124,Male,1,2
2007,white,10-14,6253124,Male,2,2
2007,white,10-14,6253124,Male,3,2
2007,white,10-14,6253124,Male,4,4
2007,white,10-14,6253124,Male,5,3
2007,white,10-14,6253124,Male,6,2
2007,white,10-14,6253124,Male,7,4
2007,white,10-14,6253124,Male,8,4
2007,white,10-14,6253124,Male,9,4
2007,white,10-14,6253124,Male,10,3
2007,white,15-19,6758697,Male,1,35
2007,white,15-19,6758697,Male,2,29
2007,white,15-19,6758697,Male,3,38
2007,white,15-19,6758697,Male,4,34
2007,white,15-19,6758697,Male,5,38
2007,white,15-19,6758697,Male,6,36
2007,white,15-19,6758697,Male,7,30
2007,white,15-19,6758697,Male,8,34
2007,white,15-19,6758697,Male,9,44
2007,white,15-19,6758697,Male,10,35
2007,white,20-24,6463110,Male,1,52
2007,white,20-24,6463110,Male,2,48
2007,white,20-24,6463110,Male,3,47
2007,white,20-24,6463110,Male,4,54
2007,white,20-24,6463110,Male,5,55
2007,white,20-24,6463110,Male,6,52
2007,white,20-24,6463110,Male,7,54
2007,white,20-24,6463110,Male,8,54
2007,white,20-24,6463110,Male,9,55
2007,white,20-24,6463110,Male,10,50
2007,white,25-29,6099267,Male,1,55
2007,white,25-29,6099267,Male,2,70
2007,white,25-29,6099267,Male,3,64
2007,white,25-29,6099267,Male,4,58
2007,white,25-29,6099267,Male,5,60
2007,white,25-29,6099267,Male,6,64
2007,white,25-29,6099267,Male,7,65
2007,white,25-29,6099267,Male,8,62
2007,white,25-29,6099267,Male,9,60
2007,white,25-29,6099267,Male,10,56
2007,white,30-34,5717378,Male,1,48
2007,white,30-34,5717378,Male,2,44
2007,white,30-34,5717378,Male,3,44
2007,white,30-34,5717378,Male,4,32
2007,white,30-34,5717378,Male,5,43
2007,white,30-34,5717378,Male,6,40
2007,white,30-34,5717378,Male,7,38
2007,white,30-34,5717378,Male,8,43
2007,white,30-34,5717378,Male,9,43
2007,white,30-34,5717378,Male,10,44
2007,white,35-39,6656647,Male,1,55
2007,white,35-39,6656647,Male,2,56
2007,white,35-39,6656647,Male,3,51
2007,white,35-39,6656647,Male,4,52
2007,white,35-39,6656647,Male,5,49
2007,white,35-39,6656647,Male,6,52
2007,white,35-39,6656647,Male,7,57
2007,white,35-39,6656647,Male,8,51
2007,white,35-39,6656647,Male,9,53
2007,white,35-39,6656647,Male,10,52
2007,white,40-44,7269822,Male,1,53
2007,white,40-44,7269822,Male,2,42
2007,white,40-44,7269822,Male,3,40
2007,white,40-44,7269822,Male,4,45
2007,white,40-44,7269822,Male,5,43
2007,white,40-44,7269822,Male,6,54
2007,white,40-44,7269822,Male,7,45
2007,white,40-44,7269822,Male,8,50
2007,white,40-44,7269822,Male,9,49
2007,white,40-44,7269822,Male,10,45
2007,white,45-49,8009745,Male,1,45
2007,white,45-49,8009745,Male,2,49
2007,white,45-49,8009745,Male,3,43
2007,white,45-49,8009745,Male,4,46
2007,white,45-49,8009745,Male,5,45
2007,white,45-49,8009745,Male,6,44
2007,white,45-49,8009745,Male,7,46
2007,white,45-49,8009745,Male,8,45
2007,white,45-49,8009745,Male,9,46
2007,white,45-49,8009745,Male,10,47
2007,white,50-54,7646011,Male,1,26
2007,white,50-54,7646011,Male,2,31
2007,white,50-54,7646011,Male,3,26
2007,white,50-54,7646011,Male,4,27
2007,white,50-54,7646011,Male,5,27
2007,white,50-54,7646011,Male,6,26
2007,white,50-54,7646011,Male,7,31
2007,white,50-54,7646011,Male,8,31
2007,white,50-54,7646011,Male,9,30
2007,white,50-54,7646011,Male,10,27
2007,white,55-59,6836492,Male,1,14
2007,white,55-59,6836492,Male,2,13
2007,white,55-59,6836492,Male,3,19
2007,white,55-59,6836492,Male,4,15
2007,white,55-59,6836492,Male,5,17
2007,white,55-59,6836492,Male,6,17
2007,white,55-59,6836492,Male,7,17
2007,white,55-59,6836492,Male,8,15
2007,white,55-59,6836492,Male,9,17
2007,white,55-59,6836492,Male,10,12
2007,white,60-64,5577559,Male,1,9
2007,white,60-64,5577559,Male,2,7
2007,white,60-64,5577559,Male,3,5
2007,white,60-64,5577559,Male,4,7
2007,white,60-64,5577559,Male,5,7
2007,white,60-64,5577559,Male,6,8
2007,white,60-64,5577559,Male,7,7
2007,white,60-64,5577559,Male,8,7
2007,white,60-64,5577559,Male,9,7
2007,white,60-64,5577559,Male,10,6
2007,white,65-69,4094374,Male,1,4
2007,white,65-69,4094374,Male,2,4
2007,white,65-69,4094374,Male,3,4
2007,white,65-69,4094374,Male,4,5
2007,white,65-69,4094374,Male,5,6
2007,white,65-69,4094374,Male,6,7
2007,white,65-69,4094374,Male,7,6
2007,white,65-69,4094374,Male,8,3
2007,white,65-69,4094374,Male,9,5
2007,white,65-69,4094374,Male,10,7
2007,white,70-74,3192454,Male,1,2
2007,white,70-74,3192454,Male,2,5
2007,white,70-74,3192454,Male,3,3
2007,white,70-74,3192454,Male,4,2
2007,white,70-74,3192454,Male,5,2
2007,white,70-74,3192454,Male,6,3
2007,white,70-74,3192454,Male,7,3
2007,white,70-74,3192454,Male,8,3
2007,white,70-74,3192454,Male,9,3
2007,white,70-74,3192454,Male,10,2
2007,white,75-79,2644310,Male,1,3
2007,white,75-79,2644310,Male,2,2
2007,white,75-79,2644310,Male,3,3
2007,white,75-79,2644310,Male,4,2
2007,white,75-79,2644310,Male,5,3
2007,white,75-79,2644310,Male,6,3
2007,white,75-79,2644310,Male,7,3
2007,white,75-79,2644310,Male,8,2
2007,white,75-79,2644310,Male,9,3
2007,white,75-79,2644310,Male,10,3
2007,white,80-84,1889101,Male,1,3
2007,white,80-84,1889101,Male,2,1
2007,white,80-84,1889101,Male,3,3
2007,white,80-84,1889101,Male,4,3
2007,white,80-84,1889101,Male,5,2
2007,white,80-84,1889101,Male,6,2
2007,white,80-84,1889101,Male,7,2
2007,white,80-84,1889101,Male,8,2
2007,white,80-84,1889101,Male,9,3
2007,white,80-84,1889101,Male,10,3
2007,white,85+,1375706,Male,1,2
2007,white,85+,1375706,Male,2,1
2007,white,85+,1375706,Male,3,1
2007,white,85+,1375706,Male,4,1
2007,white,85+,1375706,Male,5,1
2007,white,85+,1375706,Male,6,1
2007,white,85+,1375706,Male,7,1
2007,white,85+,1375706,Male,8,1
2007,white,85+,1375706,Male,9,1
2007,white,85+,1375706,Male,10,1
2007,white,0,1076252,Female,1,0
2007,white,0,1076252,Female,2,0
2007,white,0,1076252,Female,3,0
2007,white,0,1076252,Female,4,0
2007,white,0,1076252,Female,5,0
2007,white,0,1076252,Female,6,0
2007,white,0,1076252,Female,7,0
2007,white,0,1076252,Female,8,0
2007,white,0,1076252,Female,9,0
2007,white,0,1076252,Female,10,0
2007,white,1-4,4298874,Female,1,1
2007,white,1-4,4298874,Female,2,2
2007,white,1-4,4298874,Female,3,1
2007,white,1-4,4298874,Female,4,1
2007,white,1-4,4298874,Female,5,1
2007,white,1-4,4298874,Female,6,2
2007,white,1-4,4298874,Female,7,1
2007,white,1-4,4298874,Female,8,1
2007,white,1-4,4298874,Female,9,1
2007,white,1-4,4298874,Female,10,1
2007,white,5-9,5513935,Female,1,2
2007,white,5-9,5513935,Female,2,2
2007,white,5-9,5513935,Female,3,2
2007,white,5-9,5513935,Female,4,2
2007,white,5-9,5513935,Female,5,2
2007,white,5-9,5513935,Female,6,2
2007,white,5-9,5513935,Female,7,2
2007,white,5-9,5513935,Female,8,2
2007,white,5-9,5513935,Female,9,2
2007,white,5-9,5513935,Female,10,2
2007,white,10-14,5919009,Female,1,3
2007,white,10-14,5919009,Female,2,3
2007,white,10-14,5919009,Female,3,3
2007,white,10-14,5919009,Female,4,3
2007,white,10-14,5919009,Female,5,3
2007,white,10-14,5919009,Female,6,3
2007,white,10-14,5919009,Female,7,3
2007,white,10-14,5919009,Female,8,3
2007,white,10-14,5919009,Female,9,3
2007,white,10-14,5919009,Female,10,3
2007,white,15-19,6417826,Female,1,13
2007,white,15-19,6417826,Female,2,14
2007,white,15-19,6417826,Female,3,15
2007,white,15-19,6417826,Female,4,12
2007,white,15-19,6417826,Female,5,15
2007,white,15-19,6417826,Female,6,15
2007,white,15-19,6417826,Female,7,14
2007,white,15-19,6417826,Female,8,14
2007,white,15-19,6417826,Female,9,13
2007,white,15-19,6417826,Female,10,11
2007,white,20-24,6242243,Female,1,4
2007,white,20-24,6242243,Female,2,5
2007,white,20-24,6242243,Female,3,7
2007,white,20-24,6242243,Female,4,6
2007,white,20-24,6242243,Female,5,4
2007,white,20-24,6242243,Female,6,4
2007,white,20-24,6242243,Female,7,6
2007,white,20-24,6242243,Female,8,4
2007,white,20-24,6242243,Female,9,3
2007,white,20-24,6242243,Female,10,5
2007,white,25-29,6088639,Female,1,1
2007,white,25-29,6088639,Female,2,1
2007,white,25-29,6088639,Female,3,1
2007,white,25-29,6088639,Female,4,1
2007,white,25-29,6088639,Female,5,1
2007,white,25-29,6088639,Female,6,1
2007,white,25-29,6088639,Female,7,1
2007,white,25-29,6088639,Female,8,1
2007,white,25-29,6088639,Female,9,1
2007,white,25-29,6088639,Female,10,1
2007,white,30-34,5619756,Female,1,4
2007,white,30-34,5619756,Female,2,3
2007,white,30-34,5619756,Female,3,3
2007,white,30-34,5619756,Female,4,4
2007,white,30-34,5619756,Female,5,4
2007,white,30-34,5619756,Female,6,4
2007,white,30-34,5619756,Female,7,3
2007,white,30-34,5619756,Female,8,3
2007,white,30-34,5619756,Female,9,3
2007,white,30-34,5619756,Female,10,5
2007,white,35-39,6580388,Female,1,6
2007,white,35-39,6580388,Female,2,10
2007,white,35-39,6580388,Female,3,10
2007,white,35-39,6580388,Female,4,10
2007,white,35-39,6580388,Female,5,10
2007,white,35-39,6580388,Female,6,11
2007,white,35-39,6580388,Female,7,11
2007,white,35-39,6580388,Female,8,9
2007,white,35-39,6580388,Female,9,7
2007,white,35-39,6580388,Female,10,8
2007,white,40-44,7277139,Female,1,4
2007,white,40-44,7277139,Female,2,7
2007,white,40-44,7277139,Female,3,6
2007,white,40-44,7277139,Female,4,6
2007,white,40-44,7277139,Female,5,6
2007,white,40-44,7277139,Female,6,7
2007,white,40-44,7277139,Female,7,5
2007,white,40-44,7277139,Female,8,7
2007,white,40-44,7277139,Female,9,6
2007,white,40-44,7277139,Female,10,7
2007,white,45-49,8083052,Female,1,6
2007,white,45-49,8083052,Female,2,6
2007,white,45-49,8083052,Female,3,5
2007,white,45-49,8083052,Female,4,6
2007,white,45-49,8083052,Female,5,6
2007,white,45-49,8083052,Female,6,5
2007,white,45-49,8083052,Female,7,6
2007,white,45-49,8083052,Female,8,5
2007,white,45-49,8083052,Female,9,6
2007,white,45-49,8083052,Female,10,4
2007,white,50-54,7816139,Female,1,2
2007,white,50-54,7816139,Female,2,3
2007,white,50-54,7816139,Female,3,1
2007,white,50-54,7816139,Female,4,2
2007,white,50-54,7816139,Female,5,3
2007,white,50-54,7816139,Female,6,2
2007,white,50-54,7816139,Female,7,3
2007,white,50-54,7816139,Female,8,1
2007,white,50-54,7816139,Female,9,3
2007,white,50-54,7816139,Female,10,1
2007,white,55-59,7088596,Female,1,4
2007,white,55-59,7088596,Female,2,5
2007,white,55-59,7088596,Female,3,5
2007,white,55-59,7088596,Female,4,3
2007,white,55-59,7088596,Female,5,6
2007,white,55-59,7088596,Female,6,5
2007,white,55-59,7088596,Female,7,5
2007,white,55-59,7088596,Female,8,4
2007,white,55-59,7088596,Female,9,6
2007,white,55-59,7088596,Female,10,4
2007,white,60-64,5905542,Female,1,3
2007,white,60-64,5905542,Female,2,3
2007,white,60-64,5905542,Female,3,2
2007,white,60-64,5905542,Female,4,3
2007,white,60-64,5905542,Female,5,2
2007,white,60-64,5905542,Female,6,1
2007,white,60-64,5905542,Female,7,2
2007,white,60-64,5905542,Female,8,3
2007,white,60-64,5905542,Female,9,2
2007,white,60-64,5905542,Female,10,1
2007,white,65-69,4516090,Female,1,1
2007,white,65-69,4516090,Female,2,0
2007,white,65-69,4516090,Female,3,1
2007,white,65-69,4516090,Female,4,0
2007,white,65-69,4516090,Female,5,1
2007,white,65-69,4516090,Female,6,0
2007,white,65-69,4516090,Female,7,1
2007,white,65-69,4516090,Female,8,1
2007,white,65-69,4516090,Female,9,1
2007,white,65-69,4516090,Female,10,1
2007,white,70-74,3740723,Female,1,2
2007,white,70-74,3740723,Female,2,3
2007,white,70-74,3740723,Female,3,3
2007,white,70-74,3740723,Female,4,3
2007,white,70-74,3740723,Female,5,3
2007,white,70-74,3740723,Female,6,3
2007,white,70-74,3740723,Female,7,3
2007,white,70-74,3740723,Female,8,2
2007,white,70-74,3740723,Female,9,3
2007,white,70-74,3740723,Female,10,2
2007,white,75-79,3427155,Female,1,0
2007,white,75-79,3427155,Female,2,0
2007,white,75-79,3427155,Female,3,0
2007,white,75-79,3427155,Female,4,0
2007,white,75-79,3427155,Female,5,0
2007,white,75-79,3427155,Female,6,0
2007,white,75-79,3427155,Female,7,0
2007,white,75-79,3427155,Female,8,0
2007,white,75-79,3427155,Female,9,0
2007,white,75-79,3427155,Female,10,0
2007,white,80-84,2911722,Female,1,0
2007,white,80-84,2911722,Female,2,0
2007,white,80-84,2911722,Female,3,0
2007,white,80-84,2911722,Female,4,0
2007,white,80-84,2911722,Female,5,0
2007,white,80-84,2911722,Female,6,0
2007,white,80-84,2911722,Female,7,0
2007,white,80-84,2911722,Female,8,0
2007,white,80-84,2911722,Female,9,0
2007,white,80-84,2911722,Female,10,0
2007,white,85+,2966142,Female,1,0
2007,white,85+,2966142,Female,2,0
2007,white,85+,2966142,Female,3,0
2007,white,85+,2966142,Female,4,0
2007,white,85+,2966142,Female,5,0
2007,white,85+,2966142,Female,6,0
2007,white,85+,2966142,Female,7,0
2007,white,85+,2966142,Female,8,0
2007,white,85+,2966142,Female,9,0
2007,white,85+,2966142,Female,10,0
2008,amind,0,38993,Male,1,0
2008,amind,0,38993,Male,2,0
2008,amind,0,38993,Male,3,0
2008,amind,0,38993,Male,4,0
2008,amind,0,38993,Male,5,0
2008,amind,0,38993,Male,6,0
2008,amind,0,38993,Male,7,0
2008,amind,0,38993,Male,8,0
2008,amind,0,38993,Male,9,0
2008,amind,0,38993,Male,10,0
2008,amind,1-4,144414,Male,1,0
2008,amind,1-4,144414,Male,2,0
2008,amind,1-4,144414,Male,3,0
2008,amind,1-4,144414,Male,4,0
2008,amind,1-4,144414,Male,5,0
2008,amind,1-4,144414,Male,6,0
2008,amind,1-4,144414,Male,7,0
2008,amind,1-4,144414,Male,8,0
2008,amind,1-4,144414,Male,9,0
2008,amind,1-4,144414,Male,10,0
2008,amind,5-9,173380,Male,1,0
2008,amind,5-9,173380,Male,2,0
2008,amind,5-9,173380,Male,3,0
2008,amind,5-9,173380,Male,4,0
2008,amind,5-9,173380,Male,5,0
2008,amind,5-9,173380,Male,6,0
2008,amind,5-9,173380,Male,7,0
2008,amind,5-9,173380,Male,8,0
2008,amind,5-9,173380,Male,9,0
2008,amind,5-9,173380,Male,10,0
2008,amind,10-14,179397,Male,1,0
2008,amind,10-14,179397,Male,2,0
2008,amind,10-14,179397,Male,3,0
2008,amind,10-14,179397,Male,4,0
2008,amind,10-14,179397,Male,5,0
2008,amind,10-14,179397,Male,6,0
2008,amind,10-14,179397,Male,7,0
2008,amind,10-14,179397,Male,8,0
2008,amind,10-14,179397,Male,9,0
2008,amind,10-14,179397,Male,10,0
2008,amind,15-19,197665,Male,1,1
2008,amind,15-19,197665,Male,2,1
2008,amind,15-19,197665,Male,3,2
2008,amind,15-19,197665,Male,4,1
2008,amind,15-19,197665,Male,5,1
2008,amind,15-19,197665,Male,6,1
2008,amind,15-19,197665,Male,7,1
2008,amind,15-19,197665,Male,8,1
2008,amind,15-19,197665,Male,9,1
2008,amind,15-19,197665,Male,10,0
2008,amind,20-24,181162,Male,1,0
2008,amind,20-24,181162,Male,2,0
2008,amind,20-24,181162,Male,3,0
2008,amind,20-24,181162,Male,4,0
2008,amind,20-24,181162,Male,5,0
2008,amind,20-24,181162,Male,6,1
2008,amind,20-24,181162,Male,7,1
2008,amind,20-24,181162,Male,8,0
2008,amind,20-24,181162,Male,9,1
2008,amind,20-24,181162,Male,10,0
2008,amind,25-29,163687,Male,1,2
2008,amind,25-29,163687,Male,2,5
2008,amind,25-29,163687,Male,3,4
2008,amind,25-29,163687,Male,4,3
2008,amind,25-29,163687,Male,5,3
2008,amind,25-29,163687,Male,6,3
2008,amind,25-29,163687,Male,7,3
2008,amind,25-29,163687,Male,8,2
2008,amind,25-29,163687,Male,9,3
2008,amind,25-29,163687,Male,10,3
2008,amind,30-34,144576,Male,1,1
2008,amind,30-34,144576,Male,2,3
2008,amind,30-34,144576,Male,3,1
2008,amind,30-34,144576,Male,4,2
2008,amind,30-34,144576,Male,5,1
2008,amind,30-34,144576,Male,6,1
2008,amind,30-34,144576,Male,7,1
2008,amind,30-34,144576,Male,8,1
2008,amind,30-34,144576,Male,9,3
2008,amind,30-34,144576,Male,10,4
2008,amind,35-39,140552,Male,1,1
2008,amind,35-39,140552,Male,2,1
2008,amind,35-39,140552,Male,3,1
2008,amind,35-39,140552,Male,4,3
2008,amind,35-39,140552,Male,5,2
2008,amind,35-39,140552,Male,6,1
2008,amind,35-39,140552,Male,7,1
2008,amind,35-39,140552,Male,8,1
2008,amind,35-39,140552,Male,9,1
2008,amind,35-39,140552,Male,10,1
2008,amind,40-44,136031,Male,1,1
2008,amind,40-44,136031,Male,2,2
2008,amind,40-44,136031,Male,3,1
2008,amind,40-44,136031,Male,4,1
2008,amind,40-44,136031,Male,5,3
2008,amind,40-44,136031,Male,6,1
2008,amind,40-44,136031,Male,7,2
2008,amind,40-44,136031,Male,8,1
2008,amind,40-44,136031,Male,9,3
2008,amind,40-44,136031,Male,10,1
2008,amind,45-49,132381,Male,1,0
2008,amind,45-49,132381,Male,2,1
2008,amind,45-49,132381,Male,3,0
2008,amind,45-49,132381,Male,4,1
2008,amind,45-49,132381,Male,5,0
2008,amind,45-49,132381,Male,6,1
2008,amind,45-49,132381,Male,7,1
2008,amind,45-49,132381,Male,8,1
2008,amind,45-49,132381,Male,9,0
2008,amind,45-49,132381,Male,10,2
2008,amind,50-54,113710,Male,1,0
2008,amind,50-54,113710,Male,2,0
2008,amind,50-54,113710,Male,3,0
2008,amind,50-54,113710,Male,4,0
2008,amind,50-54,113710,Male,5,0
2008,amind,50-54,113710,Male,6,2
2008,amind,50-54,113710,Male,7,0
2008,amind,50-54,113710,Male,8,1
2008,amind,50-54,113710,Male,9,0
2008,amind,50-54,113710,Male,10,0
2008,amind,55-59,86771,Male,1,0
2008,amind,55-59,86771,Male,2,0
2008,amind,55-59,86771,Male,3,0
2008,amind,55-59,86771,Male,4,0
2008,amind,55-59,86771,Male,5,0
2008,amind,55-59,86771,Male,6,0
2008,amind,55-59,86771,Male,7,0
2008,amind,55-59,86771,Male,8,0
2008,amind,55-59,86771,Male,9,0
2008,amind,55-59,86771,Male,10,0
2008,amind,60-64,62748,Male,1,0
2008,amind,60-64,62748,Male,2,0
2008,amind,60-64,62748,Male,3,0
2008,amind,60-64,62748,Male,4,0
2008,amind,60-64,62748,Male,5,0
2008,amind,60-64,62748,Male,6,0
2008,amind,60-64,62748,Male,7,0
2008,amind,60-64,62748,Male,8,0
2008,amind,60-64,62748,Male,9,0
2008,amind,60-64,62748,Male,10,0
2008,amind,65-69,41717,Male,1,1
2008,amind,65-69,41717,Male,2,1
2008,amind,65-69,41717,Male,3,1
2008,amind,65-69,41717,Male,4,1
2008,amind,65-69,41717,Male,5,1
2008,amind,65-69,41717,Male,6,1
2008,amind,65-69,41717,Male,7,1
2008,amind,65-69,41717,Male,8,1
2008,amind,65-69,41717,Male,9,1
2008,amind,65-69,41717,Male,10,1
2008,amind,70-74,27066,Male,1,0
2008,amind,70-74,27066,Male,2,0
2008,amind,70-74,27066,Male,3,0
2008,amind,70-74,27066,Male,4,0
2008,amind,70-74,27066,Male,5,1
2008,amind,70-74,27066,Male,6,0
2008,amind,70-74,27066,Male,7,0
2008,amind,70-74,27066,Male,8,0
2008,amind,70-74,27066,Male,9,0
2008,amind,70-74,27066,Male,10,0
2008,amind,75-79,16990,Male,1,0
2008,amind,75-79,16990,Male,2,0
2008,amind,75-79,16990,Male,3,0
2008,amind,75-79,16990,Male,4,0
2008,amind,75-79,16990,Male,5,0
2008,amind,75-79,16990,Male,6,0
2008,amind,75-79,16990,Male,7,0
2008,amind,75-79,16990,Male,8,0
2008,amind,75-79,16990,Male,9,0
2008,amind,75-79,16990,Male,10,0
2008,amind,80-84,9841,Male,1,0
2008,amind,80-84,9841,Male,2,0
2008,amind,80-84,9841,Male,3,0
2008,amind,80-84,9841,Male,4,0
2008,amind,80-84,9841,Male,5,0
2008,amind,80-84,9841,Male,6,0
2008,amind,80-84,9841,Male,7,0
2008,amind,80-84,9841,Male,8,0
2008,amind,80-84,9841,Male,9,0
2008,amind,80-84,9841,Male,10,0
2008,amind,85+,6295,Male,1,0
2008,amind,85+,6295,Male,2,0
2008,amind,85+,6295,Male,3,0
2008,amind,85+,6295,Male,4,0
2008,amind,85+,6295,Male,5,0
2008,amind,85+,6295,Male,6,0
2008,amind,85+,6295,Male,7,0
2008,amind,85+,6295,Male,8,0
2008,amind,85+,6295,Male,9,0
2008,amind,85+,6295,Male,10,0
2008,amind,0,38643,Female,1,0
2008,amind,0,38643,Female,2,0
2008,amind,0,38643,Female,3,0
2008,amind,0,38643,Female,4,0
2008,amind,0,38643,Female,5,0
2008,amind,0,38643,Female,6,0
2008,amind,0,38643,Female,7,0
2008,amind,0,38643,Female,8,0
2008,amind,0,38643,Female,9,0
2008,amind,0,38643,Female,10,0
2008,amind,1-4,139570,Female,1,0
2008,amind,1-4,139570,Female,2,0
2008,amind,1-4,139570,Female,3,0
2008,amind,1-4,139570,Female,4,0
2008,amind,1-4,139570,Female,5,0
2008,amind,1-4,139570,Female,6,0
2008,amind,1-4,139570,Female,7,0
2008,amind,1-4,139570,Female,8,0
2008,amind,1-4,139570,Female,9,0
2008,amind,1-4,139570,Female,10,0
2008,amind,5-9,168440,Female,1,0
2008,amind,5-9,168440,Female,2,0
2008,amind,5-9,168440,Female,3,0
2008,amind,5-9,168440,Female,4,0
2008,amind,5-9,168440,Female,5,0
2008,amind,5-9,168440,Female,6,0
2008,amind,5-9,168440,Female,7,0
2008,amind,5-9,168440,Female,8,0
2008,amind,5-9,168440,Female,9,0
2008,amind,5-9,168440,Female,10,0
2008,amind,10-14,176173,Female,1,0
2008,amind,10-14,176173,Female,2,0
2008,amind,10-14,176173,Female,3,0
2008,amind,10-14,176173,Female,4,0
2008,amind,10-14,176173,Female,5,0
2008,amind,10-14,176173,Female,6,0
2008,amind,10-14,176173,Female,7,0
2008,amind,10-14,176173,Female,8,0
2008,amind,10-14,176173,Female,9,0
2008,amind,10-14,176173,Female,10,0
2008,amind,15-19,186447,Female,1,0
2008,amind,15-19,186447,Female,2,0
2008,amind,15-19,186447,Female,3,0
2008,amind,15-19,186447,Female,4,0
2008,amind,15-19,186447,Female,5,0
2008,amind,15-19,186447,Female,6,0
2008,amind,15-19,186447,Female,7,0
2008,amind,15-19,186447,Female,8,0
2008,amind,15-19,186447,Female,9,0
2008,amind,15-19,186447,Female,10,0
2008,amind,20-24,163664,Female,1,0
2008,amind,20-24,163664,Female,2,0
2008,amind,20-24,163664,Female,3,0
2008,amind,20-24,163664,Female,4,0
2008,amind,20-24,163664,Female,5,0
2008,amind,20-24,163664,Female,6,0
2008,amind,20-24,163664,Female,7,0
2008,amind,20-24,163664,Female,8,0
2008,amind,20-24,163664,Female,9,0
2008,amind,20-24,163664,Female,10,0
2008,amind,25-29,152054,Female,1,0
2008,amind,25-29,152054,Female,2,0
2008,amind,25-29,152054,Female,3,0
2008,amind,25-29,152054,Female,4,0
2008,amind,25-29,152054,Female,5,0
2008,amind,25-29,152054,Female,6,0
2008,amind,25-29,152054,Female,7,0
2008,amind,25-29,152054,Female,8,0
2008,amind,25-29,152054,Female,9,0
2008,amind,25-29,152054,Female,10,0
2008,amind,30-34,139872,Female,1,1
2008,amind,30-34,139872,Female,2,1
2008,amind,30-34,139872,Female,3,2
2008,amind,30-34,139872,Female,4,1
2008,amind,30-34,139872,Female,5,1
2008,amind,30-34,139872,Female,6,1
2008,amind,30-34,139872,Female,7,1
2008,amind,30-34,139872,Female,8,1
2008,amind,30-34,139872,Female,9,1
2008,amind,30-34,139872,Female,10,1
2008,amind,35-39,138700,Female,1,0
2008,amind,35-39,138700,Female,2,0
2008,amind,35-39,138700,Female,3,0
2008,amind,35-39,138700,Female,4,0
2008,amind,35-39,138700,Female,5,0
2008,amind,35-39,138700,Female,6,0
2008,amind,35-39,138700,Female,7,0
2008,amind,35-39,138700,Female,8,0
2008,amind,35-39,138700,Female,9,0
2008,amind,35-39,138700,Female,10,0
2008,amind,40-44,136672,Female,1,0
2008,amind,40-44,136672,Female,2,0
2008,amind,40-44,136672,Female,3,0
2008,amind,40-44,136672,Female,4,1
2008,amind,40-44,136672,Female,5,0
2008,amind,40-44,136672,Female,6,0
2008,amind,40-44,136672,Female,7,0
2008,amind,40-44,136672,Female,8,0
2008,amind,40-44,136672,Female,9,0
2008,amind,40-44,136672,Female,10,0
2008,amind,45-49,136615,Female,1,1
2008,amind,45-49,136615,Female,2,1
2008,amind,45-49,136615,Female,3,1
2008,amind,45-49,136615,Female,4,1
2008,amind,45-49,136615,Female,5,1
2008,amind,45-49,136615,Female,6,1
2008,amind,45-49,136615,Female,7,1
2008,amind,45-49,136615,Female,8,1
2008,amind,45-49,136615,Female,9,1
2008,amind,45-49,136615,Female,10,1
2008,amind,50-54,120070,Female,1,0
2008,amind,50-54,120070,Female,2,0
2008,amind,50-54,120070,Female,3,0
2008,amind,50-54,120070,Female,4,0
